,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,WindDir {deg},,,,,,,
ETRN,DNI,DHI,Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Dry-Bulb,Dew-Point,Relative Humidity {%},wspd,,,,,,,,,Wind Direction {deg},,,,,,,
1081,874,279,999900,999900,35.2,9.3,21,3.9,,,,,,,,,193,,,,,,,
1192,893,252,999900,999900,36.7,12.8,24,4.6,,,,,,,,,240,,,,,,,
1269,896,208,999900,999900,37.6,12.1,22,5.1,,,,,,,,,257,,,,,,,
1310,897,161,999900,999900,38.5,11.3,20,5.7,,,,,,,,,273,,,,,,,
1311,896,111,999900,999900,39.4,10.6,18,6.2,,,,,,,,,290,,,,,,,
1273,881,63,999900,999900,39.8,10.2,17,6.5,,,,,,,,,280,,,,,,,
1198,839,18,999900,999900,40.2,9.8,16,6.9,,,,,,,,,270,,,,,,,
1089,669,34,999900,999900,40.6,9.4,15,7.2,,,,,,,,,260,,,,,,,
951,101,122,999900,999900,39.3,8.5,16,6.7,,,,,,,,,260,,,,,,,
791,1,19,999900,999900,38,7.6,16,6.2,,,,,,,,,260,,,,,,,
618,0,0,999900,999900,36.7,6.7,16,5.7,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,35.4,6.9,17,4.8,,,,,,,,,257,,,,,,,
0,0,0,999900,999900,34.1,7,19,4,,,,,,,,,253,,,,,,,
0,0,0,999900,999900,32.8,7.2,20,3.1,,,,,,,,,250,,,,,,,
0,0,0,999900,999900,31.1,7.8,23,3.3,,,,,,,,,200,,,,,,,
0,0,0,999900,999900,29.5,8.3,27,3.4,,,,,,,,,150,,,,,,,
0,0,0,999900,999900,27.8,8.9,31,3.6,,,,,,,,,100,,,,,,,
0,0,0,999900,999900,26.9,8.9,32,3.3,,,,,,,,,93,,,,,,,
0,0,0,999900,999900,25.9,8.9,34,2.9,,,,,,,,,87,,,,,,,
0,0,0,999900,999900,25,8.9,36,2.6,,,,,,,,,80,,,,,,,
0,0,18,999900,999900,27.2,9.5,33,2.6,,,,,,,,,87,,,,,,,
606,111,162,999900,999900,29.5,10,30,2.6,,,,,,,,,93,,,,,,,
780,684,283,999900,999900,31.7,10.6,27,2.6,,,,,,,,,100,,,,,,,
941,844,286,999900,999900,33,11,26,2.6,,,,,,,,,87,,,,,,,
1081,885,278,999900,999900,34.3,11.3,25,2.6,,,,,,,,,73,,,,,,,
1192,899,246,999900,999900,35.6,11.7,24,2.6,,,,,,,,,60,,,,,,,
1269,901,203,999900,999900,36.7,11.5,22,2.4,,,,,,,,,117,,,,,,,
1309,902,155,999900,999900,37.8,11.3,20,2.3,,,,,,,,,173,,,,,,,
1311,901,106,999900,999900,38.9,11.1,19,2.1,,,,,,,,,230,,,,,,,
1273,886,57,999900,999900,39.3,10.2,17,3.1,,,,,,,,,247,,,,,,,
1198,844,12,999900,999900,39.6,9.2,16,4.1,,,,,,,,,263,,,,,,,
1089,681,25,999900,999900,40,8.3,15,5.1,,,,,,,,,280,,,,,,,
951,108,117,999900,999900,39.3,9.2,16,5.1,,,,,,,,,273,,,,,,,
791,1,18,999900,999900,38.5,10.2,18,5.1,,,,,,,,,267,,,,,,,
618,0,0,999900,999900,37.8,11.1,20,5.1,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,36.7,10.7,21,4.1,,,,,,,,,277,,,,,,,
0,0,0,999900,999900,35.5,10.4,22,3.1,,,,,,,,,293,,,,,,,
0,0,0,999900,999900,34.4,10,23,2.1,,,,,,,,,310,,,,,,,
0,0,0,999900,999900,33.7,10.4,24,2.1,,,,,,,,,287,,,,,,,
0,0,0,999900,999900,32.9,10.7,26,2.1,,,,,,,,,263,,,,,,,
0,0,0,999900,999900,32.2,11.1,27,2.1,,,,,,,,,240,,,,,,,
0,0,0,999900,999900,30.7,11.7,31,2.1,,,,,,,,,187,,,,,,,
0,0,0,999900,999900,29.3,12.2,35,2.1,,,,,,,,,133,,,,,,,
0,0,0,999900,999900,27.8,12.8,40,2.1,,,,,,,,,80,,,,,,,
0,0,17,999900,999900,28.9,13,38,2.3,,,,,,,,,80,,,,,,,
605,75,164,999900,999900,30,13.1,36,2.4,,,,,,,,,80,,,,,,,
779,623,301,999900,999900,31.1,13.3,34,2.6,,,,,,,,,80,,,,,,,
940,817,299,999900,999900,33.1,12.2,28,2.8,,,,,,,,,50,,,,,,,
1080,858,296,999900,999900,35.2,11.1,23,2.9,,,,,,,,,20,,,,,,,
1191,871,268,999900,999900,37.2,10,19,3.1,,,,,,,,,350,,,,,,,
1269,874,227,999900,999900,38.7,9.3,17,3.6,,,,,,,,,330,,,,,,,
1309,875,181,999900,999900,40.2,8.5,15,4.1,,,,,,,,,310,,,,,,,
1310,873,131,999900,999900,41.7,7.8,13,4.6,,,,,,,,,290,,,,,,,
1273,859,81,999900,999900,42.2,6.5,12,4.6,,,,,,,,,273,,,,,,,
1198,817,32,999900,999900,42.8,5.2,10,4.6,,,,,,,,,257,,,,,,,
1089,619,65,999900,999900,43.3,3.9,9,4.6,,,,,,,,,240,,,,,,,
951,73,134,999900,999900,42.2,5.4,11,4.8,,,,,,,,,247,,,,,,,
791,1,18,999900,999900,41.1,6.8,13,4.9,,,,,,,,,253,,,,,,,
618,0,0,999900,999900,40,8.3,15,5.1,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,38.3,8.5,16,4.1,,,,,,,,,203,,,,,,,
0,0,0,999900,999900,36.7,8.7,18,3.1,,,,,,,,,147,,,,,,,
0,0,0,999900,999900,35,8.9,20,2.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,34.6,8.2,20,2.9,,,,,,,,,107,,,,,,,
0,0,0,999900,999900,34.3,7.4,19,3.8,,,,,,,,,123,,,,,,,
0,0,0,999900,999900,33.9,6.7,19,4.6,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,33.3,8,21,4.4,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,32.8,9.3,24,4.3,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,32.2,10.6,27,4.1,,,,,,,,,140,,,,,,,
0,0,16,999900,999900,32.8,11.5,27,5.1,,,,,,,,,130,,,,,,,
604,81,156,999900,999900,33.3,12.4,28,6.2,,,,,,,,,120,,,,,,,
778,628,278,999900,999900,33.9,13.3,29,7.2,,,,,,,,,110,,,,,,,
939,807,274,999900,999900,35.4,12.8,26,6,,,,,,,,,130,,,,,,,
1079,850,264,999900,999900,36.8,12.2,23,4.8,,,,,,,,,150,,,,,,,
1191,863,234,999900,999900,38.3,11.7,20,3.6,,,,,,,,,170,,,,,,,
1268,874,197,999900,999900,39.6,11.1,18,3.8,,,,,,,,,187,,,,,,,
1309,885,156,999900,999900,40.9,10.6,17,3.9,,,,,,,,,203,,,,,,,
1310,894,110,999900,999900,42.2,10,15,4.1,,,,,,,,,220,,,,,,,
1273,881,60,999900,999900,42.4,9.1,14,4.8,,,,,,,,,233,,,,,,,
1198,838,14,999900,999900,42.6,8.1,13,5.5,,,,,,,,,247,,,,,,,
1089,665,32,999900,999900,42.8,7.2,12,6.2,,,,,,,,,260,,,,,,,
951,97,120,999900,999900,41.9,6.1,12,5,,,,,,,,,263,,,,,,,
791,1,17,999900,999900,40.9,5,11,3.8,,,,,,,,,267,,,,,,,
617,0,0,999900,999900,40,3.9,11,2.6,,,,,,,,,270,,,,,,,
0,0,0,999900,999900,38.1,6.3,14,4,,,,,,,,,223,,,,,,,
0,0,0,999900,999900,36.3,8.7,19,5.3,,,,,,,,,177,,,,,,,
0,0,0,999900,999900,34.4,11.1,24,6.7,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,33.5,11.8,27,6.5,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,32.6,12.6,30,6.4,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,31.7,13.3,33,6.2,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,30.9,13.1,34,5.3,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,30.2,13,35,4.5,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,29.4,12.8,36,3.6,,,,,,,,,100,,,,,,,
0,0,15,999900,999900,30.7,13.2,34,4.1,,,,,,,,,103,,,,,,,
603,115,147,999900,999900,32,13.5,33,4.6,,,,,,,,,107,,,,,,,
777,654,259,999900,999900,33.3,13.9,31,5.1,,,,,,,,,110,,,,,,,
938,743,266,999900,999900,34.4,13.7,29,4.4,,,,,,,,,127,,,,,,,
1078,745,255,999900,999900,35.6,13.5,27,3.8,,,,,,,,,143,,,,,,,
1190,706,238,999900,999900,36.7,13.3,25,3.1,,,,,,,,,160,,,,,,,
1268,769,199,999900,999900,37.6,12.9,23,3.4,,,,,,,,,153,,,,,,,
1309,848,133,999900,999900,38.5,12.6,21,3.8,,,,,,,,,147,,,,,,,
1310,888,93,999900,999900,39.4,12.2,20,4.1,,,,,,,,,140,,,,,,,
1273,869,38,999900,999900,40,10.7,17,4.8,,,,,,,,,197,,,,,,,
1198,810,0,999900,999900,40.5,9.3,15,5.5,,,,,,,,,253,,,,,,,
1089,688,0,999900,999900,41.1,7.8,14,6.2,,,,,,,,,310,,,,,,,
951,74,121,999900,999900,39.4,9.5,17,6.7,,,,,,,,,280,,,,,,,
791,0,16,999900,999900,37.8,11.1,20,7.2,,,,,,,,,250,,,,,,,
617,0,0,999900,999900,36.1,12.8,25,7.7,,,,,,,,,220,,,,,,,
0,0,0,999900,999900,34.8,13.3,27,6.2,,,,,,,,,273,,,,,,,
0,0,0,999900,999900,33.5,13.9,31,4.6,,,,,,,,,327,,,,,,,
0,0,0,999900,999900,32.2,14.4,34,3.1,,,,,,,,,20,,,,,,,
0,0,0,999900,999900,31.3,14.8,37,3.3,,,,,,,,,50,,,,,,,
0,0,0,999900,999900,30.3,15.2,40,3.4,,,,,,,,,80,,,,,,,
0,0,0,999900,999900,29.4,15.6,43,3.6,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,28.9,15.6,44,3.8,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,28.3,15.6,46,3.9,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,27.8,15.6,47,4.1,,,,,,,,,110,,,,,,,
0,0,13,999900,999900,29.1,16,45,4.6,,,,,,,,,120,,,,,,,
601,25,138,999900,999900,30.4,16.3,43,5.2,,,,,,,,,130,,,,,,,
776,373,293,999900,999900,31.7,16.7,41,5.7,,,,,,,,,140,,,,,,,
938,471,317,999900,999900,32.4,16.9,40,5.7,,,,,,,,,163,,,,,,,
1078,415,360,999900,999900,33.2,17,38,5.7,,,,,,,,,187,,,,,,,
1189,311,416,999900,999900,33.9,17.2,37,5.7,,,,,,,,,210,,,,,,,
1267,238,323,999900,999900,31.5,18.1,45,5.9,,,,,,,,,197,,,,,,,
1308,48,334,999900,999900,29.1,19.1,55,6,,,,,,,,,183,,,,,,,
1310,2,205,999900,999900,26.7,20,67,6.2,,,,,,,,,170,,,,,,,
1273,39,286,999900,999900,28.5,19.8,59,7.2,,,,,,,,,140,,,,,,,
1198,94,293,999900,999900,30.4,19.6,53,8.3,,,,,,,,,110,,,,,,,
1089,239,169,999900,999900,32.2,19.4,47,9.3,,,,,,,,,80,,,,,,,
951,13,108,999900,999900,29.6,19.8,56,8.8,,,,,,,,,90,,,,,,,
791,3,10,999900,999900,27,20.2,66,8.2,,,,,,,,,100,,,,,,,
617,0,0,999900,999900,24.4,20.6,79,7.7,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,24.6,20.4,77,6.7,,,,,,,,,133,,,,,,,
0,0,0,999900,999900,24.8,20.2,76,5.6,,,,,,,,,157,,,,,,,
0,0,0,999900,999900,25,20,74,4.6,,,,,,,,,180,,,,,,,
0,0,0,999900,999900,24.8,19.6,73,4.6,,,,,,,,,173,,,,,,,
0,0,0,999900,999900,24.6,19.3,72,4.6,,,,,,,,,167,,,,,,,
0,0,0,999900,999900,24.4,18.9,71,4.6,,,,,,,,,160,,,,,,,
0,0,0,999900,999900,23.9,18.9,74,4.6,,,,,,,,,143,,,,,,,
0,0,0,999900,999900,23.3,18.9,76,4.6,,,,,,,,,127,,,,,,,
0,0,0,999900,999900,22.8,18.9,79,4.6,,,,,,,,,110,,,,,,,
0,0,15,999900,999900,24.3,19.3,74,4.4,,,,,,,,,110,,,,,,,
600,79,159,999900,999900,25.7,19.6,69,4.3,,,,,,,,,110,,,,,,,
775,634,294,999900,999900,27.2,20,65,4.1,,,,,,,,,110,,,,,,,
937,826,292,999900,999900,28.7,20,59,3.9,,,,,,,,,123,,,,,,,
1077,866,288,999900,999900,30.2,20,54,3.8,,,,,,,,,137,,,,,,,
1189,880,258,999900,999900,31.7,20,50,3.6,,,,,,,,,150,,,,,,,
1267,883,215,999900,999900,32.8,18.9,44,3.4,,,,,,,,,117,,,,,,,
1308,885,168,999900,999900,33.9,17.8,39,3.3,,,,,,,,,83,,,,,,,
1310,882,119,999900,999900,35,16.7,34,3.1,,,,,,,,,50,,,,,,,
1273,862,67,999900,999900,35.2,16.3,33,3.4,,,,,,,,,353,,,,,,,
1198,818,15,999900,999900,35.4,16,32,3.8,,,,,,,,,297,,,,,,,
1089,611,54,999900,999900,35.6,15.6,30,4.1,,,,,,,,,240,,,,,,,
951,71,127,999900,999900,35.4,13.5,27,3.8,,,,,,,,,247,,,,,,,
791,1,15,999900,999900,35.2,11.5,24,3.4,,,,,,,,,253,,,,,,,
617,0,0,999900,999900,35,9.4,21,3.1,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,34.1,9.2,22,2.8,,,,,,,,,270,,,,,,,
0,0,0,999900,999900,33.1,9.1,23,2.4,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,32.2,8.9,24,2.1,,,,,,,,,290,,,,,,,
0,0,0,999900,999900,29.6,11.1,32,2.3,,,,,,,,,343,,,,,,,
0,0,0,999900,999900,27,13.4,43,2.4,,,,,,,,,37,,,,,,,
0,0,0,999900,999900,24.4,15.6,58,2.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,23.9,14.8,57,2.9,,,,,,,,,93,,,,,,,
0,0,0,999900,999900,23.3,14.1,56,3.3,,,,,,,,,97,,,,,,,
0,0,0,999900,999900,22.8,13.3,55,3.6,,,,,,,,,100,,,,,,,
0,0,14,999900,999900,24.5,12.6,47,3.6,,,,,,,,,97,,,,,,,
598,64,159,999900,999900,26.1,11.8,41,3.6,,,,,,,,,93,,,,,,,
774,601,303,999900,999900,27.8,11.1,35,3.6,,,,,,,,,90,,,,,,,
936,809,299,999900,999900,29.6,9.6,29,3.9,,,,,,,,,107,,,,,,,
1076,849,298,999900,999900,31.5,8.2,24,4.3,,,,,,,,,123,,,,,,,
1188,864,271,999900,999900,33.3,6.7,19,4.6,,,,,,,,,140,,,,,,,
1267,866,230,999900,999900,34.4,5.6,17,4.1,,,,,,,,,193,,,,,,,
1308,868,184,999900,999900,35.6,4.4,14,3.6,,,,,,,,,247,,,,,,,
1310,866,133,999900,999900,36.7,3.3,13,3.1,,,,,,,,,300,,,,,,,
1272,851,82,999900,999900,37.2,5.2,14,2.8,,,,,,,,,260,,,,,,,
1198,810,31,999900,999900,37.8,7,15,2.4,,,,,,,,,220,,,,,,,
1089,599,71,999900,999900,38.3,8.9,17,2.1,,,,,,,,,180,,,,,,,
951,64,133,999900,999900,37.4,7.6,16,2.1,,,,,,,,,233,,,,,,,
790,1,15,999900,999900,36.5,6.3,16,2.1,,,,,,,,,287,,,,,,,
616,0,0,999900,999900,35.6,5,15,2.1,,,,,,,,,340,,,,,,,
0,0,0,999900,999900,34.1,6.1,18,2.4,,,,,,,,,300,,,,,,,
0,0,0,999900,999900,32.6,7.2,21,2.8,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,31.1,8.3,24,3.1,,,,,,,,,220,,,,,,,
0,0,0,999900,999900,30.2,8.7,26,3.3,,,,,,,,,273,,,,,,,
0,0,0,999900,999900,29.2,9,28,3.4,,,,,,,,,327,,,,,,,
0,0,0,999900,999900,28.3,9.4,31,3.6,,,,,,,,,20,,,,,,,
0,0,0,999900,999900,26.6,9.6,34,3.3,,,,,,,,,43,,,,,,,
0,0,0,999900,999900,25,9.8,38,2.9,,,,,,,,,67,,,,,,,
0,0,0,999900,999900,23.3,10,43,2.6,,,,,,,,,90,,,,,,,
0,0,14,999900,999900,25.2,8.9,36,3.3,,,,,,,,,97,,,,,,,
597,88,156,999900,999900,27,7.8,30,3.9,,,,,,,,,103,,,,,,,
772,653,286,999900,999900,28.9,6.7,25,4.6,,,,,,,,,110,,,,,,,
935,834,286,999900,999900,30,6.3,22,4.1,,,,,,,,,140,,,,,,,
1075,875,280,999900,999900,31.1,6,21,3.6,,,,,,,,,170,,,,,,,
1188,890,249,999900,999900,32.2,5.6,19,3.1,,,,,,,,,200,,,,,,,
1266,892,205,999900,999900,34.1,5.4,17,3.4,,,,,,,,,220,,,,,,,
1307,894,157,999900,999900,35.9,5.2,15,3.8,,,,,,,,,240,,,,,,,
1310,892,107,999900,999900,37.8,5,13,4.1,,,,,,,,,260,,,,,,,
1272,877,57,999900,999900,37.8,5.2,13,4.4,,,,,,,,,260,,,,,,,
1197,835,9,999900,999900,37.8,5.4,14,4.8,,,,,,,,,260,,,,,,,
1088,653,32,999900,999900,37.8,5.6,14,5.1,,,,,,,,,260,,,,,,,
950,87,119,999900,999900,36.9,6,15,4.8,,,,,,,,,267,,,,,,,
790,1,15,999900,999900,35.9,6.3,16,4.4,,,,,,,,,273,,,,,,,
616,0,0,999900,999900,35,6.7,17,4.1,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,33.9,6.9,19,3.6,,,,,,,,,273,,,,,,,
0,0,0,999900,999900,32.8,7,20,3.1,,,,,,,,,267,,,,,,,
0,0,0,999900,999900,31.7,7.2,22,2.6,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,31.3,7,22,2.8,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,31,6.9,22,2.9,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,30.6,6.7,22,3.1,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,28.4,8.4,28,2.1,,,,,,,,,293,,,,,,,
0,0,0,999900,999900,26.1,10,36,1,,,,,,,,,327,,,,,,,
0,0,0,999900,999900,23.9,11.7,46,0,,,,,,,,,0,,,,,,,
0,0,13,999900,999900,25.2,11.3,42,0.9,,,,,,,,,37,,,,,,,
596,53,158,999900,999900,26.5,11,38,1.7,,,,,,,,,73,,,,,,,
771,570,310,999900,999900,27.8,10.6,34,2.6,,,,,,,,,110,,,,,,,
934,793,306,999900,999900,29.8,9.7,29,2.9,,,,,,,,,93,,,,,,,
1075,832,308,999900,999900,31.9,8.7,24,3.3,,,,,,,,,77,,,,,,,
1187,847,283,999900,999900,33.9,7.8,20,3.6,,,,,,,,,60,,,,,,,
1266,850,243,999900,999900,35.4,7.4,18,3.8,,,,,,,,,7,,,,,,,
1307,851,198,999900,999900,36.8,7.1,16,3.9,,,,,,,,,313,,,,,,,
1309,849,148,999900,999900,38.3,6.7,15,4.1,,,,,,,,,260,,,,,,,
1272,834,95,999900,999900,38.3,6.5,14,4.1,,,,,,,,,257,,,,,,,
1197,794,41,999900,999900,38.3,6.3,14,4.1,,,,,,,,,253,,,,,,,
1088,569,88,999900,999900,38.3,6.1,14,4.1,,,,,,,,,250,,,,,,,
950,53,135,999900,999900,37.6,5.9,14,3.8,,,,,,,,,260,,,,,,,
790,0,14,999900,999900,36.8,5.8,15,3.4,,,,,,,,,270,,,,,,,
615,0,0,999900,999900,36.1,5.6,15,3.1,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,34.8,6.5,17,2.8,,,,,,,,,283,,,,,,,
0,0,0,999900,999900,33.5,7.4,20,2.4,,,,,,,,,287,,,,,,,
0,0,0,999900,999900,32.2,8.3,23,2.1,,,,,,,,,290,,,,,,,
0,0,0,999900,999900,31.5,8.1,23,2.3,,,,,,,,,297,,,,,,,
0,0,0,999900,999900,30.7,8,24,2.4,,,,,,,,,303,,,,,,,
0,0,0,999900,999900,30,7.8,25,2.6,,,,,,,,,310,,,,,,,
0,0,0,999900,999900,29.1,8,27,2.6,,,,,,,,,323,,,,,,,
0,0,0,999900,999900,28.1,8.1,28,2.6,,,,,,,,,337,,,,,,,
0,0,0,999900,999900,27.2,8.3,30,2.6,,,,,,,,,350,,,,,,,
0,0,11,999900,999900,28.5,7.9,27,2.9,,,,,,,,,330,,,,,,,
594,167,136,999900,999900,29.8,7.6,25,3.3,,,,,,,,,310,,,,,,,
770,695,242,999900,999900,31.1,7.2,22,3.6,,,,,,,,,290,,,,,,,
933,783,253,999900,999900,32.8,7,20,3.9,,,,,,,,,280,,,,,,,
1074,807,237,999900,999900,34.4,6.9,18,4.3,,,,,,,,,270,,,,,,,
1186,799,203,999900,999900,36.1,6.7,16,4.6,,,,,,,,,260,,,,,,,
1265,729,163,999900,999900,37,7.4,16,5.3,,,,,,,,,253,,,,,,,
1307,484,298,999900,999900,38,8.2,16,6,,,,,,,,,247,,,,,,,
1309,354,323,999900,999900,38.9,8.9,16,6.7,,,,,,,,,240,,,,,,,
1272,504,193,999900,999900,39.3,8.9,16,7.6,,,,,,,,,247,,,,,,,
1197,609,79,999900,999900,39.6,8.9,16,8.4,,,,,,,,,253,,,,,,,
1088,519,79,999900,999900,40,8.9,15,9.3,,,,,,,,,260,,,,,,,
950,26,134,999900,999900,38.9,7.8,15,7.7,,,,,,,,,260,,,,,,,
789,1,12,999900,999900,37.8,6.7,15,6.2,,,,,,,,,260,,,,,,,
614,0,0,999900,999900,36.7,5.6,15,4.6,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,35,6.1,17,3.6,,,,,,,,,317,,,,,,,
0,0,0,999900,999900,33.4,6.7,19,2.5,,,,,,,,,13,,,,,,,
0,0,0,999900,999900,31.7,7.2,22,1.5,,,,,,,,,70,,,,,,,
0,0,0,999900,999900,31.3,8.5,24,1.7,,,,,,,,,70,,,,,,,
0,0,0,999900,999900,31,9.8,27,1.9,,,,,,,,,70,,,,,,,
0,0,0,999900,999900,30.6,11.1,30,2.1,,,,,,,,,70,,,,,,,
0,0,0,999900,999900,30.6,11.3,30,2.1,,,,,,,,,27,,,,,,,
0,0,0,999900,999900,30.6,11.5,31,2.1,,,,,,,,,343,,,,,,,
0,0,0,999900,999900,30.6,11.7,31,2.1,,,,,,,,,300,,,,,,,
0,0,7,999900,999900,30.8,11.3,30,2.4,,,,,,,,,300,,,,,,,
592,14,91,999900,999900,30.9,11,29,2.8,,,,,,,,,300,,,,,,,
769,115,240,999900,999900,31.1,10.6,28,3.1,,,,,,,,,300,,,,,,,
932,228,332,999900,999900,32.4,10.6,26,3.1,,,,,,,,,303,,,,,,,
1073,284,418,999900,999900,33.7,10.6,24,3.1,,,,,,,,,307,,,,,,,
1186,435,392,999900,999900,35,10.6,23,3.1,,,,,,,,,310,,,,,,,
1265,529,337,999900,999900,35.9,10.6,22,3.8,,,,,,,,,290,,,,,,,
1307,601,278,999900,999900,36.9,10.6,20,4.4,,,,,,,,,270,,,,,,,
1309,653,218,999900,999900,37.8,10.6,19,5.1,,,,,,,,,250,,,,,,,
1272,551,194,999900,999900,37.8,10.6,19,4.8,,,,,,,,,273,,,,,,,
1197,691,0,999900,999900,37.8,10.6,19,4.4,,,,,,,,,297,,,,,,,
1088,222,173,999900,999900,37.8,10.6,19,4.1,,,,,,,,,320,,,,,,,
950,77,70,999900,999900,36.3,11.9,23,5.1,,,,,,,,,267,,,,,,,
789,0,9,999900,999900,34.8,13.1,27,6.2,,,,,,,,,213,,,,,,,
614,0,0,999900,999900,33.3,14.4,32,7.2,,,,,,,,,160,,,,,,,
0,0,0,999900,999900,32.6,15,35,6.3,,,,,,,,,147,,,,,,,
0,0,0,999900,999900,31.8,15.5,37,5.5,,,,,,,,,133,,,,,,,
0,0,0,999900,999900,31.1,16.1,40,4.6,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,30.5,16.1,42,3.8,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,30,16.1,43,2.9,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,29.4,16.1,45,2.1,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,29.2,16.3,46,2.6,,,,,,,,,113,,,,,,,
0,0,0,999900,999900,29.1,16.5,47,3.1,,,,,,,,,107,,,,,,,
0,0,0,999900,999900,28.9,16.7,48,3.6,,,,,,,,,100,,,,,,,
0,0,6,999900,999900,29.6,16.5,45,3.3,,,,,,,,,117,,,,,,,
591,10,90,999900,999900,30.4,16.3,43,2.9,,,,,,,,,133,,,,,,,
767,32,263,999900,999900,31.1,16.1,40,2.6,,,,,,,,,150,,,,,,,
931,43,377,999900,999900,32,16.1,38,2.8,,,,,,,,,167,,,,,,,
1072,51,461,999900,999900,33,16.1,36,2.9,,,,,,,,,183,,,,,,,
1185,52,515,999900,999900,33.9,16.1,35,3.1,,,,,,,,,200,,,,,,,
1265,201,539,999900,999900,34.8,15.4,31,3.6,,,,,,,,,173,,,,,,,
1306,741,143,999900,999900,35.8,14.6,28,4.1,,,,,,,,,147,,,,,,,
1309,878,94,999900,999900,36.7,13.9,26,4.6,,,,,,,,,120,,,,,,,
1272,884,32,999900,999900,37.1,14.1,25,5,,,,,,,,,167,,,,,,,
1197,848,0,999900,999900,37.4,14.2,25,5.3,,,,,,,,,213,,,,,,,
1088,696,0,999900,999900,37.8,14.4,25,5.7,,,,,,,,,260,,,,,,,
949,32,142,999900,999900,37.2,14.2,26,5.2,,,,,,,,,267,,,,,,,
788,1,12,999900,999900,36.7,14.1,26,4.6,,,,,,,,,273,,,,,,,
613,0,0,999900,999900,36.1,13.9,27,4.1,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,32.4,16.3,38,5,,,,,,,,,337,,,,,,,
0,0,0,999900,999900,28.7,18.7,55,5.8,,,,,,,,,33,,,,,,,
0,0,0,999900,999900,25,21.1,79,6.7,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,24.8,21.1,80,6.4,,,,,,,,,97,,,,,,,
0,0,0,999900,999900,24.6,21.1,81,6,,,,,,,,,103,,,,,,,
0,0,0,999900,999900,24.4,21.1,82,5.7,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,24.6,20.9,80,4.3,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,24.8,20.8,78,2.9,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,25,20.6,77,1.5,,,,,,,,,110,,,,,,,
0,0,4,999900,999900,25.6,20.8,75,1.9,,,,,,,,,140,,,,,,,
589,2,68,999900,999900,26.1,20.9,73,2.2,,,,,,,,,170,,,,,,,
766,24,199,999900,999900,26.7,21.1,71,2.6,,,,,,,,,200,,,,,,,
930,226,224,999900,999900,28.2,20.4,63,2.2,,,,,,,,,210,,,,,,,
1071,116,378,999900,999900,29.6,19.6,55,1.9,,,,,,,,,220,,,,,,,
1185,201,393,999900,999900,31.1,18.9,48,1.5,,,,,,,,,230,,,,,,,
1264,511,262,999900,999900,32.6,18.2,42,1.7,,,,,,,,,197,,,,,,,
1306,692,205,999900,999900,34.1,17.4,37,1.9,,,,,,,,,163,,,,,,,
1309,858,135,999900,999900,35.6,16.7,33,2.1,,,,,,,,,130,,,,,,,
